box_id,section_id,timestamp,tag_name,probability,left,top,width,height,image_path,area
44,8,2025-01-13T09:57:46.235088,carryback,0.3182390018222233,0.3704944471273668,0.9986581393539952,0.23918633253734886,0.2373984502647887,https://example.com/image_44.jpg,273.9840196094607
45,9,2025-01-13T09:57:47.235088,carryback,0.5595217971615701,0.5311156347897984,0.2647058199778436,0.16178643663941866,0.142775891050167,https://example.com/image_45.jpg,152.98185131869042
46,9,2025-01-13T09:57:48.235088,carryback,0.2581578120285959,0.8973446713613656,0.22620911779684727,0.490289120148265,0.3872297029724293,https://example.com/image_46.jpg,1067.423569886746
47,9,2025-01-13T09:57:49.235088,carryback,0.4355025599361989,0.10789279510979533,0.4670682397606203,0.40188716164006644,0.36802382221279417,https://example.com/image_47.jpg,1218.5712269866863
48,9,2025-01-13T09:57:50.235088,carryback,0.8130725559169378,0.924538307141195,0.551845447319134,0.23816462109706793,0.18799217488031986,https://example.com/image_48.jpg,71.91998852525344
49,9,2025-01-13T09:57:51.235088,carryback,0.4586844348956458,0.16525646723934895,0.6619125052156176,0.25825385303543447,0.13217141754797532,https://example.com/image_49.jpg,99.27760670937352
50,9,2025-01-13T09:57:52.235088,carryback,0.9454361012760116,0.8245777536898253,0.6382912424434167,0.29354615494222314,0.33435108777390754,https://example.com/image_50.jpg,894.6247973464485
51,9,2025-01-13T09:57:53.235088,carryback,0.5253616787863306,0.03778503913411746,0.7767442824364679,0.11492587376513774,0.3377106872962322,https://example.com/image_51.jpg,233.26157548228446
52,9,2025-01-13T09:57:54.235088,carryback,0.8711191892115081,0.7728209992106857,0.4437095274860152,0.4875433824279417,0.3420244278932383,https://example.com/image_52.jpg,936.8030508787605
53,9,2025-01-13T09:57:55.235088,carryback,0.10381506583536826,0.2502266238079758,0.08954276856351973,0.3815227870927076,0.34880834708009495,https://example.com/image_53.jpg,1301.0501192053246
54,10,2025-01-13T09:57:56.235088,carryback,0.6041530382759153,0.27000248894067325,0.6135662248020193,0.2479310019165722,0.3041194208706829,https://example.com/image_54.jpg,100.17152290521976
55,10,2025-01-13T09:57:57.235088,carryback,0.27315829044484596,0.11333256545835613,0.31214096910467604,0.49196187726803087,0.3026217963649115,https://example.com/image_55.jpg,415.48681914528237
56,1,2025-01-13T09:57:58.235088,carryback,0.8757703336243747,0.5691194016290524,0.7062762210444212,0.2085312745938439,0.26615357880193036,https://example.com/image_56.jpg,85.96060805448873
57,1,2025-01-13T09:57:59.235088,carryback,0.7999627548238428,0.06751960494518205,0.5931048880131224,0.37332594913947914,0.1784264339006736,https://example.com/image_57.jpg,660.1127042957313
58,1,2025-01-13T09:58:00.235088,carryback,0.477033318315927,0.44844821209135743,0.29438120580330784,0.46879313682987245,0.41496511443970174,https://example.com/image_58.jpg,1674.2210382037676
59,1,2025-01-13T09:58:01.235088,carryback,0.09862622811487609,0.11805138973330376,0.6475458333339609,0.4238713396459418,0.32064698203412517,https://example.com/image_59.jpg,481.12356085522924
60,1,2025-01-13T09:58:02.235088,carryback,0.02447213288358452,0.4401133165671426,0.46724993293024564,0.3533790168959132,0.47236884152654046,https://example.com/image_60.jpg,958.7651853392784
61,1,2025-01-13T09:58:03.235088,carryback,0.08987194228000794,0.46803769032828324,0.8286793762984013,0.2668107212644243,0.4650099586276235,https://example.com/image_61.jpg,888.1587284947481
62,1,2025-01-13T09:58:04.235088,carryback,0.6864637956466344,0.9854755087503474,0.31367898828252383,0.368777800994447,0.2239787287563989,https://example.com/image_62.jpg,655.5283838693584
63,1,2025-01-13T09:58:05.235088,carryback,0.4550956949295064,0.9755241722064133,0.8623159553331856,0.4631275938844919,0.46888417754879697,https://example.com/image_63.jpg,1897.2558398735725
64,1,2025-01-13T09:58:06.235088,carryback,0.21146605492368098,0.05949946236385717,0.7108212595288905,0.41647221454669625,0.22801840221835168,https://example.com/image_64.jpg,648.3778309438002
65,2,2025-01-13T09:58:07.235088,carryback,0.2282692953126445,0.6542870133583011,0.5244263137241275,0.26784608221594475,0.37970668121984363,https://example.com/image_65.jpg,941.6183525968859
66,2,2025-01-13T09:58:08.235088,carryback,0.09898644139707424,0.48445640773805854,0.04645854959833928,0.22140392311942292,0.43556265099379676,https://example.com/image_66.jpg,146.23382606988827
67,2,2025-01-13T09:58:09.235088,carryback,0.3189040475291487,0.07930798822699237,0.3109895665941492,0.14956274245027026,0.41324893954285724,https://example.com/image_67.jpg,452.46930827622697
68,2,2025-01-13T09:58:10.235088,carryback,0.060354807673857924,0.972632033259133,0.319797217293619,0.21617289440746454,0.31786692989078175,https://example.com/image_68.jpg,647.647101003701
69,3,2025-01-13T09:58:11.235088,carryback,0.6091344098073169,0.969279267863804,0.5200006492579399,0.14703208181269234,0.30531905435234274,https://example.com/image_69.jpg,287.6106880977856
70,3,2025-01-13T09:58:12.235088,carryback,0.16348332702801638,0.7173772982447085,0.6174697087921519,0.4323216754143694,0.18997474495930955,https://example.com/image_70.jpg,519.4540143897025
71,3,2025-01-13T09:58:13.235088,carryback,0.734670174539372,0.5245072517621641,0.4594522119879966,0.13851616708452674,0.3957991172549541,https://example.com/image_71.jpg,470.6890834002912
72,3,2025-01-13T09:58:14.235088,carryback,0.2731058926841732,0.8069268441480775,0.07137205132662794,0.33443964407709115,0.10845087371731466,https://example.com/image_72.jpg,182.13515506560023
73,3,2025-01-13T09:58:15.235088,carryback,0.5069556897142309,0.884431609329538,0.5195315624672184,0.26433419642520645,0.4008159248334823,https://example.com/image_73.jpg,125.64416883327404
74,4,2025-01-13T09:58:16.235088,carryback,0.41085410709091585,0.20516438100157952,0.5092747359705262,0.2365381519417268,0.3997310310321036,https://example.com/image_74.jpg,614.7851414813814
75,4,2025-01-13T09:58:17.235088,carryback,0.948047138987899,0.5149301711146171,0.7412006918916215,0.2532871144088294,0.15644929086454495,https://example.com/image_75.jpg,88.1911060928962
76,4,2025-01-13T09:58:18.235088,carryback,0.8656341284958229,0.3438446178360989,0.2831073116832372,0.18112783694244672,0.47994041537260224,https://example.com/image_76.jpg,94.20721726021021
77,4,2025-01-13T09:58:19.235088,carryback,0.42202034222683715,0.5701025550423041,0.6645600110591265,0.4286724260279924,0.4532035927590191,https://example.com/image_77.jpg,1291.6095168633162
78,4,2025-01-13T09:58:20.235088,carryback,0.8697702073130479,0.09398849554997268,0.009719225527231479,0.4479579312830483,0.26679306781920253,https://example.com/image_78.jpg,190.57849693939175
79,4,2025-01-13T09:58:21.235088,carryback,0.8402537973438711,0.027944903326341586,0.17397493589360202,0.41908166834505234,0.13490470121631312,https://example.com/image_79.jpg,304.2758054646856
80,4,2025-01-13T09:58:22.235088,carryback,0.5863483222186401,0.2736868637413227,0.5395988929403606,0.15251914402445285,0.3576259642580003,https://example.com/image_80.jpg,537.2604283381211
81,4,2025-01-13T09:58:23.235088,carryback,0.7386048757614407,0.0011611020662375404,0.26694702305719886,0.4284988098130247,0.2007601959722917,https://example.com/image_81.jpg,856.2252721768244
82,5,2025-01-13T09:58:24.235088,carryback,0.31459490995134076,0.29889212357698636,0.8846356057130979,0.12917476202794254,0.4565806831340601,https://example.com/image_82.jpg,254.62044684405967
83,5,2025-01-13T09:58:25.235088,carryback,0.19362792172968812,0.7127109422839846,0.5496499232903076,0.32125059084170693,0.37892265959317883,https://example.com/image_83.jpg,747.2880640910097
84,5,2025-01-13T09:58:26.235088,carryback,0.7772495722194291,0.8241013990414613,0.3712691916448432,0.22197174823695065,0.3464470974055961,https://example.com/image_84.jpg,152.47550350093223
85,5,2025-01-13T09:58:27.235088,carryback,0.563265857213283,0.2638437126791554,0.45918777470108463,0.1948963622214011,0.1171894816869986,https://example.com/image_85.jpg,124.05341330409684
86,6,2025-01-13T09:58:28.235088,carryback,0.9844656172978385,0.6984516039702148,0.7217560968572081,0.1758786596986156,0.43885051704005906,https://example.com/image_86.jpg,339.6716866196996
87,6,2025-01-13T09:58:29.235088,carryback,0.7161946052761522,0.10474926416137598,0.8509987975865977,0.14769932642869793,0.15754191301841478,https://example.com/image_87.jpg,188.20627795477733
88,6,2025-01-13T09:58:30.235088,carryback,0.8526282096859643,0.046679919705239215,0.6988961725127817,0.2180580885670289,0.12688000309583702,https://example.com/image_88.jpg,88.18797854029106
89,7,2025-01-13T09:58:31.235088,carryback,0.631767008211475,0.9522877442153479,0.40106314276480126,0.3035212274747081,0.12473150203264566,https://example.com/image_89.jpg,265.40558630528056
90,8,2025-01-13T09:58:32.235088,carryback,0.476696761976548,0.5041214428890086,0.47477367286761496,0.16944136500101142,0.2252127237567767,https://example.com/image_90.jpg,256.2743594212276
91,8,2025-01-13T09:58:33.235088,carryback,0.7197452326157499,0.6994018155586103,0.9291030951897885,0.4525590607069808,0.4918489442123787,https://example.com/image_91.jpg,325.4714465864867
92,8,2025-01-13T09:58:34.235088,carryback,0.7736095750583393,0.1875073153900907,0.8002533283075621,0.4848029384656004,0.19457705297087582,https://example.com/image_92.jpg,935.3239180065643
93,8,2025-01-13T09:58:35.235088,carryback,0.36585457569407787,0.6474680150240627,0.9868167927682252,0.4651038616228854,0.3961562980433292,https://example.com/image_93.jpg,1288.3328252062893
94,8,2025-01-13T09:58:36.235088,carryback,0.2043694786686825,0.36720496858737117,0.14261889069329248,0.21411427555732498,0.3928297993577049,https://example.com/image_94.jpg,735.9898469761015
95,8,2025-01-13T09:58:37.235088,carryback,0.9518746314873224,0.46047185156568426,0.39229676521263923,0.3972678901652398,0.41976882480183053,https://example.com/image_95.jpg,1191.8245699663655
96,8,2025-01-13T09:58:38.235088,carryback,0.13790457904229958,0.7165173483044823,0.41916040080010264,0.19947159037930218,0.4856701314143782,https://example.com/image_96.jpg,750.565946714758
97,8,2025-01-13T09:58:39.235088,carryback,0.34708253338401895,0.35669329276229944,0.12562647550206407,0.23814428769902013,0.40348813737505107,https://example.com/image_97.jpg,779.0594596895868
98,9,2025-01-13T09:58:40.235088,carryback,0.5058396124466957,0.5305767136279892,0.3418138938495495,0.10981608374416339,0.2301194507069736,https://example.com/image_98.jpg,135.90140857135086
99,9,2025-01-13T09:58:41.235088,carryback,0.65416681010098,0.5517487297229288,0.3564813654242557,0.32624994590030526,0.29503103759795907,https://example.com/image_99.jpg,292.47052140488296
100,9,2025-01-13T09:58:42.235088,carryback,0.6949438140523914,0.6486348301300996,0.860504517426678,0.35879239155651843,0.43870985473003077,https://example.com/image_100.jpg,459.4971211392327
101,9,2025-01-13T09:58:43.235088,carryback,0.7063278467060105,0.06219060664287901,0.7507854821121872,0.33945296565364713,0.4047118001151898,https://example.com/image_101.jpg,478.7751099913714
102,9,2025-01-13T09:58:44.235088,carryback,0.927017453444323,0.7080564190886006,0.7978926267660705,0.11295704419030606,0.16848084379080755,https://example.com/image_102.jpg,74.18775947499854
103,10,2025-01-13T09:58:45.235088,carryback,0.9012418422370833,0.7280683943365086,0.3433167785547411,0.3830003439500337,0.11986979996992164,https://example.com/image_103.jpg,427.5644884097195
104,10,2025-01-13T09:58:46.235088,carryback,0.26732017483331194,0.14525340366332384,0.9355801544889415,0.3105937625440578,0.49607721719041475,https://example.com/image_104.jpg,986.4565630175804
105,1,2025-01-13T09:58:47.235088,carryback,0.2484914073371266,0.4548876382690523,0.6844022797048,0.24209166999780557,0.3409455317572211,https://example.com/image_105.jpg,682.2732335186055
106,1,2025-01-13T09:58:48.235088,carryback,0.08813168147755013,0.9685356149743076,0.09182992643445498,0.306031631229408,0.36111400295521656,https://example.com/image_106.jpg,568.6289075745674
107,1,2025-01-13T09:58:49.235088,carryback,0.6603399413758353,0.8246564511444261,0.7301841338349928,0.37507262926064555,0.10492325454037782,https://example.com/image_107.jpg,60.40445558443601
108,1,2025-01-13T09:58:50.235088,carryback,0.13033435796147375,0.7258094521413369,0.7146996837283237,0.2897968743767072,0.34322422262430063,https://example.com/image_108.jpg,912.9414127302623
109,1,2025-01-13T09:58:51.235088,carryback,0.43980043310230876,0.0336082418927699,0.2971010362927444,0.20735479557936945,0.49730464737924995,https://example.com/image_109.jpg,507.6127913991605
110,2,2025-01-13T09:58:52.235088,carryback,0.021918957491202207,0.49470135484661015,0.8256903370460799,0.3471691483253363,0.37061532469870917,https://example.com/image_110.jpg,1032.7617850218996
111,2,2025-01-13T09:58:53.235088,carryback,0.3145680536858041,0.04318926762055819,0.15516585340834965,0.4628271196578292,0.4827780140095208,https://example.com/image_111.jpg,479.8427162910759
112,2,2025-01-13T09:58:54.235088,carryback,0.605193896400587,0.2819301727413901,0.5644705519433476,0.14604418403650488,0.18675487431458349,https://example.com/image_112.jpg,129.38578544509235
113,2,2025-01-13T09:58:55.235088,carryback,0.7409357801021544,0.8140968290378874,0.1172765830334438,0.24543372756886753,0.488401739953916,https://example.com/image_113.jpg,733.0514326035825
114,2,2025-01-13T09:58:56.235088,carryback,0.22658741420675332,0.22064446354653455,0.9387279895446532,0.15160875954329361,0.4770359201177402,https://example.com/image_114.jpg,698.0885592693818
115,2,2025-01-13T09:58:57.235088,carryback,0.10696295658900734,0.9276147844379037,0.9270074805142122,0.44294570324378146,0.14822892101468527,https://example.com/image_115.jpg,391.66610273894764
116,2,2025-01-13T09:58:58.235088,carryback,0.8185389598337246,0.9451066482558607,0.3834406814028871,0.2188054461286818,0.1842371673604095,https://example.com/image_116.jpg,330.57083523820324
117,2,2025-01-13T09:58:59.235088,carryback,0.11058502283339933,0.18230558514183004,0.12799384187301677,0.2002655081683119,0.39822658901498686,https://example.com/image_117.jpg,105.39497051256296
118,2,2025-01-13T09:59:00.235088,carryback,0.8949667622838365,0.9210800733052122,0.6886179894600929,0.13710529221950513,0.2579607157945669,https://example.com/image_118.jpg,315.7668365826019
119,3,2025-01-13T09:59:01.235088,carryback,0.1778884542269915,0.6127167773600567,0.8978344444906038,0.4751352203658108,0.1978393012461245,https://example.com/image_119.jpg,808.1053330141144
120,3,2025-01-13T09:59:02.235088,carryback,0.019330338982211703,0.45597637065620544,0.49723295797163036,0.2542618789337966,0.4560389373707934,https://example.com/image_120.jpg,350.64378282807644
121,3,2025-01-13T09:59:03.235088,carryback,0.8729174757919211,0.9582651610111991,0.002545189925155622,0.3605377747047904,0.24354120469063703,https://example.com/image_121.jpg,246.9139887151106
122,3,2025-01-13T09:59:04.235088,carryback,0.47705158211805854,0.37009626406306895,0.5389640480496632,0.23447545076675524,0.1926960519450105,https://example.com/image_122.jpg,365.6061651475486
123,3,2025-01-13T09:59:05.235088,carryback,0.8404020574256782,0.2946903937245251,0.13325852566423801,0.3518913637327029,0.40090435215479703,https://example.com/image_123.jpg,390.54293278119906
124,3,2025-01-13T09:59:06.235088,carryback,0.2552312033182421,0.9742447737286191,0.2358183671442996,0.2965192762987695,0.4624419118709685,https://example.com/image_124.jpg,166.1044643133414
125,3,2025-01-13T09:59:07.235088,carryback,0.24298293292750517,0.6033769750539257,0.8480045639230386,0.2944009029408233,0.49337236762351033,https://example.com/image_125.jpg,1081.4323147822442
126,3,2025-01-13T09:59:08.235088,carryback,0.194402805445961,0.3772720707637799,0.67598654485407,0.12811738706737197,0.4101129851327182,https://example.com/image_126.jpg,471.1931967994196
127,4,2025-01-13T09:59:09.235088,carryback,0.4086858561580138,0.6925028501172821,0.803576017675176,0.25893324258662975,0.4092855813668046,https://example.com/image_127.jpg,135.3187307353041
128,4,2025-01-13T09:59:10.235088,carryback,0.08258082783918008,0.4662859363762092,0.6615297185962724,0.4109058248083768,0.21675257658477198,https://example.com/image_128.jpg,617.6624830147434
129,4,2025-01-13T09:59:11.235088,carryback,0.0986221694616417,0.4221730364239772,0.6316322915532969,0.14575354632198387,0.2860390403456292,https://example.com/image_129.jpg,155.83024409794245
130,4,2025-01-13T09:59:12.235088,carryback,0.15364571312544884,0.046476554794335656,0.1531265907326418,0.10188522658748536,0.4293071940355667,https://example.com/image_130.jpg,401.8986559969229
131,4,2025-01-13T09:59:13.235088,carryback,0.8829318761773749,0.3692450850351521,0.1186166333476455,0.4807667803985056,0.2828812286446787,https://example.com/image_131.jpg,763.1459632599112
132,4,2025-01-13T09:59:14.235088,carryback,0.8228265102578226,0.930041859205235,0.0625053806108058,0.16429936066393502,0.18950622398030392,https://example.com/image_132.jpg,253.92306693517583
133,4,2025-01-13T09:59:15.235088,carryback,0.6793918154889883,0.7677395686444662,0.39485530801851965,0.39109687053445197,0.3816517433792814,https://example.com/image_133.jpg,1464.340514592431
134,4,2025-01-13T09:59:16.235088,carryback,0.5268112789115854,0.06097934855293752,0.1732584427588778,0.397718434153431,0.307103419705596,https://example.com/image_134.jpg,482.75512699845115
135,5,2025-01-13T09:59:17.235088,carryback,0.7892269519356692,0.8842047382241873,0.4678511370851113,0.34272385620394374,0.12857448892873005,https://example.com/image_135.jpg,154.28859742875065
136,5,2025-01-13T09:59:18.235088,carryback,0.40992956226921706,0.9175370128606533,0.0786210887430554,0.43437184751501534,0.38628885493772325,https://example.com/image_136.jpg,1011.940705170255
137,5,2025-01-13T09:59:19.235088,carryback,0.9359572052797169,0.936140756009252,0.409696721894963,0.26371094945465,0.34532558646013634,https://example.com/image_137.jpg,506.3626689839572
138,5,2025-01-13T09:59:20.235088,carryback,0.5248635766479562,0.9525715170586623,0.5039658776170077,0.4730852719258888,0.15168767873559116,https://example.com/image_138.jpg,379.8783173923833
139,5,2025-01-13T09:59:21.235088,carryback,0.20401040074934662,0.05557088929956533,0.32030732899077197,0.3294600798929753,0.2934871923310165,https://example.com/image_139.jpg,775.2628196121168
140,5,2025-01-13T09:59:22.235088,carryback,0.027355966401209186,0.9382980948882479,0.49258851268038273,0.18838858277309123,0.4581099242892944,https://example.com/image_140.jpg,799.4357972854527
141,5,2025-01-13T09:59:23.235088,carryback,0.5917975888887896,0.14422584997981602,0.7295342320101313,0.19832525094940956,0.22364178810876456,https://example.com/image_141.jpg,149.35586396489703
142,5,2025-01-13T09:59:24.235088,carryback,0.8775076930060012,0.2613321495699019,0.9301464882540563,0.36694544537419416,0.47257944852315137,https://example.com/image_142.jpg,533.6302282257247
143,5,2025-01-13T09:59:25.235088,carryback,0.011070340170102999,0.40360708360863484,0.8868542350085006,0.14182105156450336,0.4379365655413646,https://example.com/image_143.jpg,65.38049243332881
144,5,2025-01-13T09:59:26.235088,carryback,0.568323832411768,0.3253763437899516,0.0003667492964201102,0.2268322927879477,0.35355511092556335,https://example.com/image_144.jpg,688.6408464541665
145,6,2025-01-13T09:59:27.235088,carryback,0.749115893175256,0.4384415271880643,0.020468193917649424,0.14330517806158147,0.39995433089673327,https://example.com/image_145.jpg,181.31169393853355
146,7,2025-01-13T09:59:28.235088,carryback,0.2896436673680248,0.5560961447163584,0.011368905677453633,0.33427826268425154,0.14118523314868564,https://example.com/image_146.jpg,425.27849754111605
147,7,2025-01-13T09:59:29.235088,carryback,0.7641543380841276,0.1428160084460861,0.2942186525505286,0.18336955206055908,0.38712831070511455,https://example.com/image_147.jpg,119.6098651005223
148,8,2025-01-13T09:59:30.235088,carryback,0.1969178451644813,0.8917052446659782,0.9011020887301743,0.20315799399209322,0.34927976894594626,https://example.com/image_148.jpg,622.210304482194
149,9,2025-01-13T09:59:31.235088,carryback,0.6502632266743206,0.726549833832693,0.23083167309212949,0.14991056114034174,0.1259555502248373,https://example.com/image_149.jpg,170.4963560807071
150,9,2025-01-13T09:59:32.235088,carryback,0.9293906381892598,0.5798610345114648,0.4708872009685482,0.4485212547676086,0.39597759225829765,https://example.com/image_150.jpg,370.5772526649397
151,10,2025-01-13T09:59:33.235088,carryback,0.29643812293165794,0.08836811799162114,0.5114617173388644,0.3618669657710102,0.11642461935072289,https://example.com/image_151.jpg,127.89260202712875
152,10,2025-01-13T09:59:34.235088,carryback,0.6368166148655846,0.530829936279019,0.7201360114075972,0.21764562961862516,0.48447995338809124,https://example.com/image_152.jpg,1032.2654505301057
153,10,2025-01-13T09:59:35.235088,carryback,0.03867656024647759,0.4626105930883302,0.25076247271228724,0.47793708681845903,0.2855473354239465,https://example.com/image_153.jpg,1161.0074360130013
